order_id,order_date,order_time,order_status,sales_channel,customer_id,customer_name,customer_age,gender,customer_segment,customer_type,customer_city,customer_state,customer_country,region,customer_postal_code,payment_method,payment_status,currency,shipping_method,warehouse,delivery_days,estimated_delivery_days,delivery_status,return_status,return_reason,customer_rating,review_sentiment,customer_review,marketing_channel,campaign_name,coupon_code,loyalty_points_earned,loyalty_points_redeemed,quantity,gross_sales,discount_amount,tax_amount,shipping_cost,net_sales,product_cost,profit,profit_margin_percentage,customer_lifetime_value,is_repeat_customer,customer_order_count
ORD-113155,2021-11-25,01:56:32,Completed,Mobile App,CUST-014364,Debra Abbott,63,Female,Consumer,Loyal,Thomasview,New York,USA,East,26052,Debit Card,Paid,USD,Economy,WH-006,7.0,9.0,Early,,,4.4,Positive,Decent quality for the price.,Referral,Friend_Invite,,35,13,2,362.5,33.63,23.02,3.68,355.57,149.16,202.73,57.02,8167.099999999999,True,6
ORD-451948,2023-05-29,15:13:56,Completed,Mobile App,CUST-002440,Jessica Wilson,60,Male,Consumer,Loyal,North Michelle,North Rhine,Germany,West,92304,PayPal,Paid,EUR,Standard,WH-003,6.0,6.0,On Time,,,3.4,Neutral,Average product. Could be better.,Organic Search,,,5,4,1,50.13,7.51,8.1,5.36,56.08,31.88,18.84,33.59,4964.76,True,7
ORD-950994,2023-12-07,13:40:40,Completed,Website,CUST-005405,Zachary Abbott,20,Female,Business,Returning,Smithton,Florida,USA,South,97347,PayPal,Paid,USD,Economy,WH-012,8.0,8.0,On Time,,,4.2,Positive,Good value for money.,Instagram,Insta_Stories,SAVE23,58,46,10,766.88,231.48,37.48,16.59,589.4699999999999,239.59,333.29,56.54,2560.03,True,3
ORD-269795,2024-09-12,12:45:44,Completed,Mobile App,CUST-001904,Sandra Mathis,54,Male,Premium,Loyal,Fordmouth,New York,USA,East,59768,Debit Card,Paid,USD,Standard,WH-008,6.0,6.0,On Time,,,3.3,Neutral,Average product. Could be better.,Referral,Friend_Invite,,10,1,2,118.58,19.53,6.93,3.21,109.19,42.6,63.38,58.05,5459.43,True,7
ORD-139744,2024-05-07,05:46:59,Completed,Marketplace,CUST-015811,Gary Porter,60,Male,Consumer,Loyal,Petersberg,England,UK,North,8797,PayPal,Pending,GBP,Standard,WH-008,7.0,7.0,On Time,,,4.2,Positive,Satisfied with the purchase.,Facebook Ads,FB_Dynamic,SAVE19,363,28,9,3272.36,259.96000000000004,602.49,20.42,3635.31,1600.44,2014.45,55.41,8672.16,True,6
ORD-462712,2025-08-29,05:27:51,Completed,Website,CUST-021449,Sara Harmon,66,Male,Premium,Loyal,North Nicholas,Dubai,UAE,South,13806,Debit Card,Paid,AED,Standard,WH-009,6.0,6.0,On Time,,,4.0,Positive,Met my expectations. Would recommend.,Google Ads,Google_Search_Q1,,99,36,8,994.61,84.58,45.51,40.24,995.78,449.72,505.82,50.8,11653.56,True,10
ORD-139857,2021-11-06,12:54:28,Completed,Social Media,CUST-003332,Samantha Barrett,28,Male,Business,Loyal,West Aaronmouth,Lower Saxony,Germany,North,6580,Debit Card,Paid,EUR,Standard,WH-014,6.0,6.0,On Time,,,4.2,Positive,Satisfied with the purchase.,Direct,,,245,182,15,2813.48,772.81,387.73,29.630000000000003,2458.03,1151.99,1276.41,51.93,12783.53,True,9
ORD-616307,2025-11-05,00:02:14,Completed,Website,CUST-020003,Raymond Barber,24,Female,Consumer,Loyal,Robertville,Georgia,USA,South,6071,Credit Card,Pending,USD,Express,WH-003,1.0,1.0,On Time,,,3.2,Neutral,Not what I expected but it's okay.,Google Ads,Google_Search_Q1,SAVE14,72,48,6,1226.22,562.3299999999999,46.47,19.09,729.45,496.44000000000005,213.92,29.33,13206.6,True,9
ORD-225640,2021-03-29,23:17:56,Pending,Website,CUST-002609,Sherry Anderson,55,Male,Premium,Loyal,Shawnhaven,England,UK,North,76170,Debit Card,Pending,GBP,Same Day,WH-016,,,Cancelled,,,,,,Google Ads,,SAVE30,0,0,5,548.64,61.25,97.49,19.13,604.01,263.42,321.46,53.22,5782.5,True,7
ORD-723486,2022-04-16,05:19:47,Completed,Website,CUST-023812,Rebecca Garcia,24,Male,VIP,Loyal,Suarezfurt,Alberta,Canada,Central,39826,Debit Card,Paid,CAD,Standard,WH-001,3.0,3.0,On Time,,,3.6,Positive,Good value for money.,Affiliate,,,51,14,8,562.8199999999999,129.26999999999998,56.36,20.130000000000003,510.04,203.22,286.69,56.21,7251.54,True,9
ORD-300390,2025-07-18,07:32:37,Completed,Website,CUST-001502,Samantha Davis,74,Male,VIP,Loyal,Leeport,New York,USA,East,42932,Debit Card,Paid,USD,Standard,WH-004,9.0,5.0,Delayed,,,2.9,Neutral,Product has some issues but it works.,TikTok,Default_Campaign,,21,13,8,238.21,54.63,12.86,18.03,214.47,82.85000000000001,113.59,52.96,13977.820000000002,True,10
ORD-649550,2025-04-24,16:22:47,Completed,Mobile App,CUST-022993,Alec Thompson,66,Female,Consumer,Loyal,Port Ashleyfurt,Georgia,USA,South,18650,PayPal,Paid,USD,Express,WH-004,3.0,3.0,On Time,,,3.7,Positive,Good value for money.,Direct,,,229,224,10,2226.03,126.82000000000002,146.95,53.02,2299.18,1109.84,1136.32,49.42,10923.56,True,9
ORD-367588,2023-11-05,14:12:35,Completed,Website,CUST-010448,Krystal Ayers,73,Female,Premium,Loyal,Lake Jacqueline,England,UK,North,77825,Credit Card,Paid,GBP,Economy,WH-003,8.0,8.0,On Time,,,3.9,Positive,Good product. Works as expected.,Referral,,,147,109,6,1941.72,714.08,245.53,2.14,1475.31,907.35,565.82,38.35,7520.54,True,5
ORD-249963,2024-10-24,22:32:42,Completed,Website,CUST-023926,Eduardo Santiago,48,Male,Consumer,Returning,Meghanport,Northern Ireland,UK,West,9207,Credit Card,Paid,GBP,Express,WH-014,2.0,2.0,On Time,,,4.1,Positive,Satisfied with the purchase.,Affiliate,,SAVE14,24,14,1,222.1,28.44,38.73,12.76,245.15,94.66,137.73,56.18,3707.210000000001,True,2
ORD-969714,2021-04-12,22:35:56,Completed,Website,CUST-024826,Joseph Fischer,72,Male,VIP,Loyal,Maryfurt,Pennsylvania,USA,East,75648,PayPal,Pending,USD,Economy,WH-018,5.0,5.0,On Time,,,3.6,Positive,Satisfied with the purchase.,Google Ads,,,10,1,3,110.1,15.42,6.63,1.08,102.39,34.05,67.26,65.69,14254.48,True,9
ORD-769075,2025-04-25,20:26:21,Completed,Website,CUST-013757,Jack Rodriguez,40,Female,VIP,Loyal,East Suzanne,Illinois,USA,Central,81573,Credit Card,Paid,USD,Standard,WH-005,5.0,5.0,On Time,,,3.8,Positive,"Product is okay, nothing special but works.",Facebook Ads,,,32,26,2,334.80999999999995,34.41,21.03,5.32,326.75,193.53,127.9,39.14,14588.63,True,8
ORD-194776,2023-03-11,16:45:56,Completed,Mobile App,CUST-009778,James Sanchez,30,Male,VIP,Loyal,Robertbury,California,USA,West,46473,Credit Card,Paid,USD,Standard,WH-001,9.0,6.0,Delayed,,,3.0,Neutral,Mixed feelings about this purchase.,YouTube,Default_Campaign,,67,32,6,757.1600000000001,134.93,43.55,7.220000000000001,673.0,324.77,341.01,50.67,4566.62,True,5
ORD-185887,2021-05-17,10:22:58,Pending,Marketplace,CUST-017459,Renee Williams,68,Male,Consumer,Loyal,Fordport,Alberta,Canada,Central,31508,PayPal,Paid,CAD,Standard,WH-017,,,Cancelled,,,,,,Email Marketing,,,0,0,8,2731.36,287.74,317.68000000000006,55.63000000000001,2816.9300000000003,1584.7,1176.6,41.77,8754.619999999999,True,6
ORD-278462,2022-11-07,02:55:36,Completed,Mobile App,CUST-023869,Tara Banks,65,Male,Premium,Loyal,Port Tylerbury,Quebec,Canada,East,63638,Credit Card,Pending,CAD,Economy,WH-019,9.0,9.0,On Time,,,4.4,Positive,Good product. Works as expected.,Google Ads,Google_Display,SAVE21,246,178,13,2996.9,868.52,276.69,59.74,2464.8100000000004,1289.57,1115.5,45.26,16505.28,True,12
ORD-442828,2023-10-07,22:09:23,Completed,Social Media,CUST-002239,Christopher Ramsey,62,Male,Business,Loyal,Alyssafurt,Gujarat,India,West,50009,Cash on Delivery,Paid,INR,Express,WH-002,1.0,1.0,On Time,,,4.0,Positive,Good product. Works as expected.,Facebook Ads,,SAVE31,140,37,2,1217.32,35.1,212.8,9.7,1404.72,732.48,662.54,47.17,8359.52,True,5
ORD-697992,2022-07-30,05:00:18,Completed,Mobile App,CUST-013034,Michael Torres,34,Male,Premium,Loyal,Lake Sarahside,Scotland,UK,North,8398,Cash on Delivery,Paid,GBP,Same Day,WH-007,0.0,0.0,Early,,,4.0,Positive,"Product is okay, nothing special but works.",Facebook Ads,,,96,9,9,1132.26,355.98,155.26,35.61,967.15,618.71,312.83,32.35,10525.8,True,5
ORD-912653,2022-02-03,18:46:58,Pending,Social Media,CUST-008549,Emily Alvarez,42,Female,Premium,Loyal,South Sallymouth,California,USA,West,42218,Debit Card,Paid,USD,Express,WH-002,,,Cancelled,,,,,,Direct,,,0,0,1,20.68,3.7,1.19,11.99,30.16,10.98,7.19,23.84,7372.7,True,5
ORD-809924,2022-01-20,08:00:27,Completed,Website,CUST-018378,Wayne Baker,48,Female,Premium,Loyal,Port Danielton,Quebec,Canada,East,66895,Credit Card,Paid,CAD,Economy,WH-016,9.0,9.0,On Time,,,3.3,Neutral,Product has some issues but it works.,Referral,,,73,61,8,693.02,63.06,81.9,19.360000000000003,731.22,298.78,413.08,56.49,5988.52,True,7
ORD-305151,2021-07-18,23:26:32,Completed,Mobile App,CUST-024888,Sarah Leblanc,68,Male,Premium,Loyal,Douglashaven,Wales,UK,West,58387,Cash on Delivery,Paid,GBP,Express,WH-017,3.0,3.0,On Time,,,3.7,Positive,Good value for money.,Direct,,,322,60,12,3945.11,1298.88,529.2500000000001,48.44,3223.92,2364.3099999999995,811.17,25.16,14020.67,True,8
ORD-114983,2025-05-16,19:34:46,Completed,Social Media,CUST-019392,Erik Lang,74,Male,Consumer,Loyal,New Shaneport,Florida,USA,South,10854,Credit Card,Paid,USD,Same Day,WH-007,0.0,0.0,Early,,,3.6,Positive,"Product is okay, nothing special but works.",Facebook Ads,,,49,25,1,485.22,40.81,31.11,23.61,499.13,278.95,196.57,39.38,7639.28,True,5
ORD-526588,2024-11-14,19:01:21,Completed,Website,CUST-002624,Brian Washington,45,Male,Consumer,Loyal,East Haley,Wales,UK,West,94489,PayPal,Paid,GBP,Standard,WH-010,6.0,6.0,On Time,,,4.0,Positive,"Product is okay, nothing special but works.",Google Ads,Google_Shopping,,116,105,3,1710.87,740.68,194.04,5.06,1169.29,868.05,296.18,25.33,13997.669999999998,True,6
ORD-154377,2023-08-07,03:26:51,Completed,Marketplace,CUST-012022,Lawrence Robinson,65,Male,Premium,Loyal,East Jamesfurt,Lower Saxony,Germany,North,43031,Buy Now Pay Later,Paid,EUR,Economy,WH-003,7.0,7.0,On Time,,,3.8,Positive,Good value for money.,Direct,Default_Campaign,,77,24,3,757.3900000000001,111.09,122.8,3.92,773.02,388.63,380.47,49.22,13107.89,True,8
ORD-400033,2024-02-11,09:52:33,Completed,Social Media,CUST-011710,Julie Mullen,44,Male,Premium,Loyal,South Brianstad,North Carolina,USA,South,21813,Debit Card,Paid,USD,Express,WH-001,3.0,3.0,On Time,,,3.8,Positive,Decent quality for the price.,Instagram,Insta_Reels,SAVE34,169,154,10,1661.36,129.89,107.21,51.68,1690.36,796.99,841.6899999999999,49.79,9902.42,True,7
ORD-855926,2025-06-04,15:57:41,Completed,Website,CUST-021134,Brian Pearson,37,Female,Premium,Loyal,West Stephen,Tamil Nadu,India,South,92073,Debit Card,Paid,INR,Standard,WH-011,7.0,7.0,On Time,,,3.2,Neutral,Product has some issues but it works.,Organic Search,,,346,246,9,3652.730000000001,721.75,527.5799999999999,2.82,3461.38,2209.44,1249.12,36.09,6193.95,True,4
ORD-709524,2024-11-05,17:04:15,Completed,Social Media,CUST-000230,Brian Schneider,70,Male,Consumer,Loyal,New Melinda,Western Australia,Australia,West,65491,PayPal,Paid,AUD,Standard,WH-008,6.0,6.0,On Time,,,3.5,Positive,"Product is okay, nothing special but works.",YouTube,,,71,24,8,979.8,361.74,61.8,36.16,716.02,496.46,183.4,25.61,6231.99,True,5
ORD-402344,2023-08-20,01:55:51,Completed,Marketplace,CUST-015698,Dylan Mercado,67,Male,Consumer,Loyal,Lake Amber,Scotland,UK,North,90236,Cash on Delivery,Paid,GBP,Standard,WH-014,3.0,3.0,On Time,,,4.2,Positive,Decent quality for the price.,Facebook Ads,,,512,315,7,5091.969999999999,837.5700000000002,850.88,15.670000000000002,5120.950000000001,3177.79,1927.49,37.64,11589.36,True,6
ORD-993458,2024-10-22,16:33:07,Cancelled,Mobile App,CUST-000535,Amanda Morales,71,Male,Premium,Loyal,Allenbury,Ohio,USA,Central,72321,Digital Wallet,Failed,USD,Same Day,WH-008,,,Cancelled,,,,,,Facebook Ads,,,0,0,3,314.82,0.0,22.04,21.29,358.15,113.49,223.37,62.37,11498.93,True,10
ORD-462186,2022-11-21,14:29:56,Completed,Mobile App,CUST-014236,Kevin Atkinson,55,Female,Premium,Loyal,Lake Tammieview,Dubai,UAE,South,70054,Debit Card,Paid,AED,Economy,WH-005,5.0,5.0,On Time,,,3.3,Neutral,Quality could be improved.,Instagram,,,37,29,5,668.1199999999999,321.56,17.33,6.86,370.75,305.33,58.56,15.8,17198.63,True,10
ORD-432106,2023-10-24,02:24:54,Completed,Website,CUST-006236,John Chapman,20,Male,Consumer,Loyal,Bryantshire,Ohio,USA,Central,84547,Bank Transfer,Pending,USD,Economy,WH-010,9.0,9.0,On Time,,,3.6,Positive,Decent quality for the price.,Referral,,SAVE32,9,5,1,99.83,13.11,6.07,3.32,96.11,35.14,57.65,59.98,11766.0,True,9
ORD-964345,2024-09-06,11:17:59,Completed,Mobile App,CUST-007601,Jeffrey Acosta,18,Female,Consumer,Loyal,South William,Ohio,USA,Central,13534,Digital Wallet,Paid,USD,Economy,WH-018,12.0,9.0,Delayed,,,2.9,Neutral,Product has some issues but it works.,Referral,,SAVE24,6,6,1,57.83,2.26,3.89,3.38,62.84,23.1,36.36,57.86,2128.9700000000003,True,5
ORD-319769,2025-06-09,17:53:26,Cancelled,Website,CUST-023527,Kaitlyn Sherman,39,Female,VIP,Loyal,West William,British Columbia,Canada,West,61884,Credit Card,Failed,CAD,Standard,WH-007,,,Cancelled,,,,,,Referral,,,0,0,2,558.71,0.0,72.64,18.67,650.02,226.63,404.72,62.26,5087.4,True,7
ORD-954087,2023-06-07,03:21:21,Completed,Mobile App,CUST-006166,Kayla Richardson,64,Female,Business,Loyal,Masonbury,Scotland,UK,North,96884,Debit Card,Paid,GBP,Same Day,WH-003,0.0,0.0,On Time,,,3.7,Positive,"Product is okay, nothing special but works.",Facebook Ads,FB_Retargeting,,67,60,3,625.26,81.21,108.81,19.54,672.4,275.4,377.46,56.14,5469.78,True,4
ORD-967031,2023-07-08,19:18:57,Completed,Mobile App,CUST-014544,Thomas Petersen,46,Female,VIP,Loyal,Port Robin,Baden-Württemberg,Germany,South,82177,Debit Card,Paid,EUR,Standard,WH-019,6.0,6.0,On Time,,,2.8,Neutral,Product has some issues but it works.,Google Ads,Google_Search_Q1,,216,47,10,2456.1,638.72,345.3,4.45,2167.13,1120.23,1042.45,48.1,13825.87,True,11
ORD-226254,2021-09-13,23:55:13,Completed,Website,CUST-008537,James Mckay,24,Male,Consumer,Loyal,New Carrie,North Carolina,USA,South,87721,Digital Wallet,Paid,USD,Standard,WH-017,4.0,4.0,On Time,,,4.4,Positive,Decent quality for the price.,Facebook Ads,FB_Dynamic,,237,204,6,2455.68,266.59000000000003,153.24,29.97,2372.3,1222.1,1120.23,47.22,17611.35,True,9
ORD-251799,2022-12-24,22:01:54,Completed,Marketplace,CUST-002458,Jennifer Maynard,22,Female,Consumer,Loyal,Simmonsshire,Ohio,USA,Central,3434,PayPal,Paid,USD,Standard,WH-004,7.0,7.0,On Time,,,3.8,Positive,Satisfied with the purchase.,Referral,,,43,13,3,434.21,42.59,27.42,18.65,437.69,151.04,268.0,61.23,3071.62,True,6
ORD-864638,2021-09-21,18:54:44,Completed,Website,CUST-002438,Rhonda Ray,66,Male,Premium,Loyal,Millershire,Illinois,USA,Central,66019,Debit Card,Paid,USD,Standard,WH-019,4.0,4.0,On Time,,,3.9,Positive,"Product is okay, nothing special but works.",Organic Search,,,13,9,3,118.85,20.08,6.91,26.66,132.34,40.73,64.95,49.08,18833.69,True,12
ORD-644115,2023-05-30,11:55:59,Completed,Mobile App,CUST-013074,Destiny Patel,44,Female,Premium,Loyal,Jessicabury,Alberta,Canada,Central,81559,Cash on Delivery,Paid,CAD,Express,WH-004,3.0,3.0,On Time,,,4.0,Positive,"Product is okay, nothing special but works.",Organic Search,,,58,11,5,561.87,70.94,63.83,30.65,585.4100000000001,277.81,276.95000000000005,47.31,4752.35,True,4
ORD-466415,2022-12-11,11:35:13,Completed,Mobile App,CUST-005879,Austin Green,19,Male,Consumer,Loyal,Harrisbury,England,UK,North,10448,Debit Card,Paid,GBP,Standard,WH-003,5.0,3.0,Delayed,,,3.7,Positive,Good product. Works as expected.,Organic Search,,,162,41,12,2131.58,802.56,265.8,32.32,1627.14,985.74,609.0799999999999,37.43,3581.74,True,4
ORD-921544,2022-03-16,03:21:05,Completed,Website,CUST-016596,Elizabeth Olson,60,Female,Premium,Loyal,Smithtown,Gujarat,India,West,40916,Debit Card,Paid,INR,Same Day,WH-002,0.0,0.0,On Time,,,3.5,Positive,"Product is okay, nothing special but works.",Referral,,,152,74,4,1547.1999999999998,267.24,230.39,14.810000000000002,1525.16,756.1,754.25,49.45,13953.49,True,10
ORD-350846,2022-01-08,18:25:18,Completed,Marketplace,CUST-011321,Randy Gonzalez,28,Female,VIP,Loyal,Kathleenfurt,New York,USA,East,20284,Debit Card,Paid,USD,Express,WH-007,1.0,1.0,On Time,,,3.4,Neutral,Average product. Could be better.,Organic Search,Default_Campaign,,46,46,3,506.0700000000001,87.12,29.33,14.96,463.24,193.52,254.76,55.0,3983.01,True,4
ORD-702513,2022-05-30,17:59:51,Completed,Mobile App,CUST-007427,Richard Osborn,34,Female,Consumer,Loyal,Smithmouth,New York,USA,East,46929,Debit Card,Paid,USD,Standard,WH-017,6.0,4.0,Delayed,,,2.9,Neutral,Mixed feelings about this purchase.,Referral,,,25,18,2,235.42,11.82,15.66,20.6,259.86,102.89,136.37,52.48,2624.12,True,5
ORD-118067,2023-06-02,13:01:52,Completed,Mobile App,CUST-023490,Michelle Jensen,19,Male,Premium,Loyal,North Ericshire,Pennsylvania,USA,East,20598,Cash on Delivery,Paid,USD,Standard,WH-010,4.0,4.0,On Time,,,3.5,Positive,Met my expectations. Would recommend.,Email Marketing,Abandoned_Cart,,22,2,2,248.08,40.19,14.55,6.38,228.82,113.25,109.19,47.72,2996.1400000000003,True,4
ORD-985349,2025-12-06,13:32:42,Returned,Marketplace,CUST-004164,Andrew Davis,61,Male,Consumer,Loyal,Port Jessicaborough,Ohio,USA,Central,73378,Debit Card,Refunded,USD,Express,WH-019,,,Cancelled,Returned,Defective Product,,,,Organic Search,,,0,0,7,5417.22,0.0,379.21,45.21,5841.64,3464.4300000000003,2332.0,39.92,11928.05,True,7
ORD-798795,2024-09-10,09:18:00,Completed,Mobile App,CUST-009539,Jesse Palmer,45,Male,VIP,Loyal,West Rebeccaview,Northern Ireland,UK,West,88017,Credit Card,Pending,GBP,Express,WH-012,1.0,1.0,On Time,,,4.1,Positive,Good value for money.,Referral,Friend_Invite,,222,205,10,2520.07,678.72,368.26,12.54,2222.15,1296.03,913.58,41.11,4595.249999999999,True,4
ORD-291509,2024-09-16,01:44:37,Completed,Social Media,CUST-008323,Sydney Kirk,32,Male,Premium,Loyal,Lake Shannonfurt,Quebec,Canada,East,33520,Debit Card,Paid,CAD,Express,WH-010,4.0,1.0,Delayed,,,3.8,Positive,Decent quality for the price.,Facebook Ads,,,18,13,1,176.23,24.96,19.67,14.48,185.42,78.56,92.38,49.82,15859.54,True,10
ORD-595970,2023-09-02,00:43:35,Completed,Social Media,CUST-003368,Monica Simon,57,Male,Consumer,Loyal,East Kevintown,Georgia,USA,South,27256,Digital Wallet,Pending,USD,Express,WH-014,2.0,2.0,On Time,,,4.2,Positive,Decent quality for the price.,Organic Search,,SAVE19,259,68,8,2743.53,347.51,167.71,26.84,2590.57,1566.25,997.48,38.5,3889.03,True,4
ORD-318293,2025-07-05,02:47:28,Returned,Mobile App,CUST-009273,Allison Snyder,29,Female,Premium,Returning,Chandlerberg,Texas,USA,South,21820,Credit Card,Refunded,USD,Economy,WH-009,,,Cancelled,Returned,Other,,,,Referral,Friend_Invite,SAVE27,0,0,4,344.33000000000004,0.0,24.11,21.33,389.77,153.64,214.8,55.11,2193.53,True,3
ORD-339457,2023-09-26,18:34:06,Completed,Mobile App,CUST-002862,Jacob Berry,49,Male,Consumer,Loyal,Port Jacobberg,Michigan,USA,Central,11581,PayPal,Paid,USD,Standard,WH-007,4.0,4.0,On Time,,,3.8,Positive,Decent quality for the price.,Organic Search,Default_Campaign,,18,1,2,207.1,41.75,11.57,6.3,183.22,78.72,98.2,53.6,11154.42,True,10
ORD-165956,2023-04-23,22:33:25,Completed,Website,CUST-021765,Thomas Wright,43,Female,Business,Loyal,South Rachael,California,USA,West,27380,PayPal,Paid,USD,Standard,WH-011,6.0,6.0,On Time,,,3.6,Positive,Met my expectations. Would recommend.,Affiliate,,,16,0,2,148.49,7.17,9.89,11.44,162.65,74.00999999999999,77.19999999999999,47.46,6982.09,True,8
ORD-298367,2022-08-28,14:50:51,Returned,Mobile App,CUST-005531,Jacob Miller,50,Female,VIP,Loyal,Patriciafort,Northern Ireland,UK,West,39960,Bank Transfer,Refunded,GBP,Economy,WH-011,,,Cancelled,Returned,Changed Mind,,,,Google Ads,Google_Search_Q1,,0,0,6,918.62,0.0,183.72,19.91,1122.25,359.48,742.86,66.19,8934.42,True,6
ORD-981413,2023-02-28,19:06:33,Completed,Mobile App,CUST-007247,Tara Reed,48,Male,Consumer,Returning,South Dianetown,Ohio,USA,Central,7815,Digital Wallet,Paid,USD,Standard,WH-004,4.0,4.0,On Time,,,3.5,Positive,Decent quality for the price.,Direct,Default_Campaign,,84,4,3,829.0999999999999,61.150000000000006,53.760000000000005,27.35,849.0600000000001,417.3,404.41,47.63,1589.71,True,3
ORD-443825,2021-08-28,18:50:55,Completed,Mobile App,CUST-022955,Paul Ramirez,40,Male,Consumer,Loyal,East Brandon,Karnataka,India,South,96317,Digital Wallet,Pending,INR,Standard,WH-007,3.0,3.0,On Time,,,4.1,Positive,Satisfied with the purchase.,Google Ads,,SAVE25,279,103,4,2675.38,322.27,423.56,14.010000000000002,2790.68,1502.84,1273.83,45.65,15115.47,True,9
ORD-237790,2021-08-13,01:31:31,Completed,Marketplace,CUST-023740,Raymond Bell,32,Male,Consumer,Loyal,Annettebury,England,UK,North,77942,Credit Card,Paid,GBP,Standard,WH-016,4.0,4.0,On Time,,,3.8,Positive,Good value for money.,Facebook Ads,,,195,193,9,1826.41,227.2,319.84000000000003,32.7,1951.75,783.1800000000001,1135.87,58.2,4696.0,True,5
ORD-981764,2025-12-26,06:00:50,Completed,Website,CUST-006726,Dawn Mitchell,68,Male,Consumer,Loyal,Port Jennifer,Pennsylvania,USA,East,19569,Cash on Delivery,Pending,USD,Express,WH-006,1.0,1.0,On Time,,,4.1,Positive,Satisfied with the purchase.,Email Marketing,,,12,9,3,161.77999999999997,69.23,6.47,29.630000000000003,128.65,51.870000000000005,47.150000000000006,36.65,6151.969999999999,True,6
ORD-832453,2024-11-21,00:48:34,Completed,Mobile App,CUST-011246,Michael Carter,64,Male,Consumer,Loyal,Ashleyborough,Illinois,USA,Central,5953,Credit Card,Paid,USD,Standard,WH-007,3.0,3.0,On Time,,,3.4,Neutral,Mixed feelings about this purchase.,Organic Search,,,181,133,3,3076.64,1385.41,118.39,8.84,1818.46,1650.94,158.68,8.73,4718.77,True,6
ORD-227216,2025-05-26,03:23:42,Completed,Website,CUST-007473,David Scott,56,Female,Consumer,Loyal,Daviesberg,Western Australia,Australia,West,79802,Debit Card,Pending,AUD,Economy,WH-002,8.0,8.0,On Time,,,3.6,Positive,Good product. Works as expected.,Instagram,,,31,6,4,339.24,57.88,28.14,9.95,319.45000000000005,203.54,105.96,33.17,9613.05,True,6
ORD-585340,2023-10-03,23:32:01,Completed,Website,CUST-023692,Megan Brown,45,Male,Consumer,Loyal,Darrylside,Wales,UK,West,72389,Credit Card,Paid,GBP,Same Day,WH-003,1.0,1.0,On Time,,,3.0,Neutral,Average product. Could be better.,YouTube,Default_Campaign,,166,7,9,1408.85,82.51,265.26,69.18,1660.7799999999995,590.6899999999999,1000.91,60.27,8327.029999999999,True,6
